title,location,last_modified,price,seller_info,details,description,item_url
Kinderfahrrad 24 Zoll Stuf LW,"Urfahr-Umgebung, Oberösterreich","Zuletzt geändert:,30.06.2024, 19:33 Uhr",€ 390,,"Kettenschaltung,Felgenbremse,24 Zoll,Mehrfarbig,Gebraucht,Selbstabholung","Ich verkaufe ein blau-weißes Lightweight Kinderfahrrad 24 Zoll der Marke ""STUF"" von Sport 2000 lt. Fotos (extra leichtes Fahrrad ähnlich wie Woom). NP Ca.500,- Preis verhandelbar.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-24-zoll-stuf-lw-1359047775/
PUKY LS Pro 20,"Sankt Pölten, Niederösterreich","Zuletzt geändert:,30.06.2024, 15:28 Uhr",€ 299,,"Kettenschaltung,Felgenbremse,20 Zoll,Silber,Gebraucht,Selbstabholung","Verkaufe ein PUKY LS Pro 20. Das Rad ist Dank Aluminiumrahmen und -gabel extrem leicht (nur 7,8 kg) und damit eine super Alternative zum Woom Fahrrad.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/puky-ls-pro-20-1312262847/
Woom 1 Laufrad grün,"Vöcklabruck, Oberösterreich","Zuletzt geändert:,30.06.2024, 16:49 Uhr",€ 210,,"Kettenschaltung,Felgenbremse,bis 35 cm,bis 16 Zoll,Grün,Gebraucht,Selbstabholung",Guter Zustand!,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-1-laufrad-gruen-1030021932/
"Woom 3, rot",,"Zuletzt geändert:,05.07.2024, 17:22 Uhr",€ 250,,"Rot,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-rot-1105060261/
Woom 4,"Wels-Land, Oberösterreich","Zuletzt geändert:,01.07.2024, 10:32 Uhr",€ 400,,"Kettenschaltung,Felgenbremse,Blau,Gebraucht,Selbstabholung",Guter Zustand - lediglich Abnützung an Lenker (siehe Foto),https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-1628699049/
Woom 3 grün,,"Zuletzt geändert:,30.06.2024, 15:00 Uhr",€ 350,,"bis 16 Zoll,Grün,Gebraucht,Selbstabholung","Tolles Rad, leider zu klein geworden",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-gruen-1211381587/
Woom 4,"Tulln, Niederösterreich","Zuletzt geändert:,30.06.2024, 16:31 Uhr",€ 325,,"Rot,Gebraucht,Selbstabholung","Der Klassiker, kennt jeder.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-890195949/
Fahrrad Kokua LIKEtoBIKE 20 Zoll,,"Zuletzt geändert:,06.07.2024, 00:27 Uhr",€ 200,,"20 Zoll,Blau,Neuwertig,Selbstabholung","Kinderfahrrad Kokua, 20 Zoll Räder, 7 Gänge, sehr leicht, Woom ähnlich, top Zustand und fahrbereit, zu klein geworden, Selbstabholung, keine Rücknahme und Gewährleistung da Privatverkauf",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/fahrrad-kokua-liketobike-20-zoll-1783704112/
(reserviert) Woom 2 Fahrrad,6230 Brixlegg,"Zuletzt geändert:,01.07.2024, 19:35 Uhr",€ 270,Privatperson,"Violett,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-fahrrad-1143574035/
Woom 3 lila mit Ständer,Niederösterreich,"Zuletzt geändert:,02.07.2024, 11:18 Uhr",€ 300,,"bis 16 Zoll,Violett,Gebraucht,Selbstabholung",Woom 3 in lila mit originalem Woom Ständer,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-lila-mit-staender-1483331932/
Woom 4 Fahrrad,"Mistelbach, Niederösterreich","Zuletzt geändert:,02.07.2024, 06:48 Uhr",€ 410,,"Grün,Gebraucht,Selbstabholung",Wenig benutzt und in noch sehr gutem Zustand.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-fahrrad-1154434594/
Woom 4,"Salzburg-Umgebung, Salzburg","Zuletzt geändert:,30.06.2024, 13:53 Uhr",€ 420,,"Grün,Gebraucht,Selbstabholung","Verkaufe Fahrrad Woom 4 in sehr guten Zustand, sehr wenig benutzt.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-1673067858/
WOOM OFF 5 (aktuelle Generation),"Korneuburg, Niederösterreich","Zuletzt geändert:,30.06.2024, 13:31 Uhr",€ 720,,"Kettenschaltung,Scheibenbremse,24 Zoll,Beige,Neuwertig,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-off-5-aktuelle-generation-1503154009/
Woom 3 lila Kinderfahrrad,9523 Neulandskron,"Zuletzt geändert:,04.07.2024, 15:40 Uhr",€ 260,Privatperson,"Felgenbremse,Violett,Gebraucht,Selbstabholung",Servicegepflegtes Woom 3 zu verkaufen.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-lila-kinderfahrrad-1685304614/
Woom 2,"1120 Wien, 12. Bezirk, Meidling","Zuletzt geändert:,04.07.2024, 20:00 Uhr",€ 300,Privatperson,"Tretlagerschaltung,Felgenbremse,bis 16 Zoll,Mehrfarbig,Gebraucht,Selbstabholung",Verkaufe Woom 2 in sehr gutem Zustand.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-1204611596/
Woom 5 Rot,8045 Weinitzen,"Zuletzt geändert:,30.06.2024, 12:53 Uhr",€ 490,Privatperson,"Kettenschaltung,Felgenbremse,26 Zoll,Rot,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-5-rot-1730114941/
(reserviert) Woom 3 gelb mit Seitenständer & Klingel,"1200 Wien, 20. Bezirk, Brigittenau","Zuletzt geändert:,30.06.2024, 13:11 Uhr",€ 260,Privatperson,"Tretlagerschaltung,Trommelbremse,bis 35 cm,bis 16 Zoll,Gelb,Gebraucht,Selbstabholung","Unserem Sohn ist das Fahrrad leider schon zu klein. Es ist in guten Zustand, voll funktionsfähig, allerdings hat es bereits einige Gebrauchsspuren (Gummigriffe am Lenkrad, Bremsgriffe haben leider ein paar Schürfwunden).",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-gelb-mit-seitenstaender-klingel-984103845/
Mountainbike NAKAMURA Rodeo Kinder Fahrrad Federgabel grün schwarz Jungs woom pendant günstiger weiß ktm cube genisis,"Mödling, Niederösterreich","Zuletzt geändert:,01.07.2024, 09:15 Uhr",€ 35,,"Kettenschaltung,Scheibenbremse,Grün,Gebraucht,Selbstabholung","Deutlich Gebrauchtes, aber hochwertiges Kinderfahrrad für etwa 4-7 Jährige",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/mountainbike-nakamura-rodeo-kinder-fahrrad-federgabel-gruen-schwarz-jungs-woom-pendant-guenstiger-weiss-ktm-cube-genisis-1089745341/
(reserviert) Woom 3 gelb,,"Zuletzt geändert:,30.06.2024, 21:05 Uhr",€ 250,,"Gelb,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-gelb-1316310411/
Woom 3 mit Ständer,"Mödling, Niederösterreich","Zuletzt geändert:,01.07.2024, 13:10 Uhr",€ 290,,"Grün,Gebraucht,Selbstabholung","Grünes woom 3 in sehr gutem Zustand, siehe Fotos (klingeln und Körbchen werden nicht mitverkauft)",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-mit-staender-1716359045/
Woom 3 - sehr guter Zustand,,"Zuletzt geändert:,04.07.2024, 20:43 Uhr",€ 330,,"bis 16 Zoll,Rot,Gebraucht,Selbstabholung","Super Zustand, nur leichte Gebrauchsspuren, tolles Kinderfahrrad.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-sehr-guter-zustand-1165922902/
WOOM 5 mit WOOM- Helm,"Neusiedl am See, Burgenland","Zuletzt geändert:,30.06.2024, 11:36 Uhr",€ 430,,"Kettenschaltung,Felgenbremse,Grün,Gebraucht,Selbstabholung",Erstbesitz!,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-5-mit-woom-helm-836451038/
Woom 6 Lila,"1230 Wien, 23. Bezirk, Liesing","Zuletzt geändert:,30.06.2024, 11:20 Uhr",€ 450,Privatperson,"Felgenbremse,26 Zoll,Violett,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-6-lila-1559900878/
woom OFF 6 (2020) in black - KINDERFAHRRAD DIREKT VOM HERSTELLER,3400 Klosterneuburg,"Zuletzt geändert:,30.06.2024, 11:20 Uhr",,,"Kettenschaltung,Scheibenbremse,26 Zoll,Schwarz,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-off-6-2020-in-black-kinderfahrrad-direkt-vom-hersteller-1854552363/
Kinderrad Woom 5 inkl. Gepäcksträger,"Mödling, Niederösterreich","Zuletzt geändert:,30.06.2024, 11:18 Uhr",€ 590,,"Kettenschaltung,Felgenbremse,60 cm,24 Zoll,Grün,Gebraucht,Selbstabholung, Versand","Verkaufe leichtes Fahrrad Woom, 8-Gänge, mit leichten Gebrauchsspuren, nur wenig gefahren. Mit Gepächsträger,, mit Front- und Rückstrahler und Katzenaugen, Klingel, Gepäcksträger, Flaschenhalter und Ständer.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderrad-woom-5-inkl-gepaeckstraeger-1020232799/
(reserviert) Kinderfahrrad Woom 5 Off Air,"Graz, Steiermark","Zuletzt geändert:,01.07.2024, 16:04 Uhr",€ 790,,"Scheibenbremse,24 Zoll,Schwarz,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-woom-5-off-air-2005217346/
Woom 3 Kinderfahrrad,"Mattersburg, Burgenland","Zuletzt geändert:,30.06.2024, 10:49 Uhr",€ 350,,"Scheibenbremse,bis 16 Zoll,Grün,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-kinderfahrrad-1627687087/
Woom off 4,"Vöcklabruck, Oberösterreich","Zuletzt geändert:,30.06.2024, 09:53 Uhr",€ 599,,"Scheibenbremse,20 Zoll,Schwarz,Gebraucht,Selbstabholung","Woom off 4 Kinderfahrrad in einem super Zustand inkl. Woom Glocke, Trinkflaschenhalter und Ständer zu verkaufen. Minimale Gebrauchsspuren.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-off-4-1310794006/
Woom 4 Kinderfahrrad lila,"1110 Wien, 11. Bezirk, Simmering","Zuletzt geändert:,30.06.2024, 08:49 Uhr",€ 450,Privatperson,"Kettenschaltung,Violett,Gebraucht,Selbstabholung","Verkaufen unser Woom 4 in lila, da es schon zu klein ist.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-kinderfahrrad-lila-1950799240/
Woom 3 Fahrrad,,"Zuletzt geändert:,05.07.2024, 20:19 Uhr",€ 310,,"Blau,Gebraucht,Selbstabholung",Woom 3 (blau),https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-fahrrad-1185512728/
Fahrrad,"Graz-Umgebung, Steiermark","Zuletzt geändert:,30.06.2024, 08:21 Uhr",€ 29,,"bis 16 Zoll,Orange,Gebraucht,Selbstabholung",Gebrauchtes Kinderfahrrad. Marke Genesis Evolution (von Intersport). Leichter Alurahmen ähnlich wie Woom.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/fahrrad-1152787327/
Woom 3,"Neusiedl am See, Burgenland","Zuletzt geändert:,30.06.2024, 07:29 Uhr",€ 320,,"Felgenbremse,bis 16 Zoll,Rot,Gebraucht,Selbstabholung",Woom 3,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-964184450/
Woom 3,4400 Steyr,"Zuletzt geändert:,30.06.2024, 06:52 Uhr",€ 400,Privatperson,"Felgenbremse,bis 16 Zoll,Grün,Neuwertig,Selbstabholung","Woom 3 inkl. Ständer, Klingel",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1504356041/
Woom 4 gelb NEU,"1230 Wien, 23. Bezirk, Liesing","Zuletzt geändert:,29.06.2024, 23:41 Uhr",€ 500,Privatperson,"20 Zoll,Gelb,Neu,Selbstabholung","Verkaufe woom 4 gelb mit viel Zubehör,das Fahrrad ist neu nur Probefahrt gemacht.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-gelb-neu-1777762205/
Woom 3,"Spittal an der Drau, Kärnten","Zuletzt geändert:,30.06.2024, 06:50 Uhr",€ 280,,"Blau,Gebraucht,Selbstabholung",Woom 3 mit Seitenständer,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1373229035/
Woom3 Fahrrad,,"Zuletzt geändert:,03.07.2024, 06:23 Uhr",€ 290,,"Rot,Gebraucht,Selbstabholung","Wir verkaufen unser gebrauchtes, voll funktionstüchtiges Woom3.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom3-fahrrad-1268580681/
Woom 2,"Bruck an der Leitha, Niederösterreich","Zuletzt geändert:,29.06.2024, 21:27 Uhr",€ 290,,"Kettenschaltung,36 cm,bis 16 Zoll,Blau,Gebraucht,Selbstabholung",Sommer 2022 gekauft als neu.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-1716582128/
"Woom 2, neu ungeöffnet, rot",8010 Graz,"Zuletzt geändert:,29.06.2024, 21:04 Uhr",€ 340,Privatperson,"Rot,Neu,Selbstabholung, Versand",Neu Fahrrad in Box ungeöffnet,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-neu-ungeoeffnet-rot-1691368605/
Woom Leggie Seitenständer wie neu für Woom 5,"Korneuburg, Niederösterreich","Zuletzt geändert:,29.06.2024, 21:26 Uhr",€ 10,,"Schwarz,Neuwertig,Selbstabholung, Versand",Woom leggie Seitenständer für Woom 5 geeignet,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-leggie-seitenstaender-wie-neu-fuer-woom-5-1984461136/
Woom 3 16zoll Kinderfarrad,,"Zuletzt geändert:,05.07.2024, 09:04 Uhr",€ 270,,"Kettenschaltung,Trommelbremse,36 cm,bis 16 Zoll,Rot,Neuwertig,Selbstabholung",Am beste zustand.mit ständer und beleuchtung.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-16zoll-kinderfarrad-1810855813/
Woom 3,"Bruck an der Leitha, Niederösterreich","Zuletzt geändert:,29.06.2024, 20:37 Uhr",€ 330,,"bis 16 Zoll,Grün,Neuwertig,Selbstabholung",Woom 3 wegen Umstieg auf nächstgrößeres Woom-Bike abzugeben!,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1391577030/
Woom 4,"Salzburg Stadt, Salzburg","Zuletzt geändert:,29.06.2024, 20:38 Uhr",€ 420,,"Grün,Gebraucht,Selbstabholung","Gebrauchtes Kinderfahrrad, funktioniert einwandfrei, inklusive Seitenständer und Kotflügel, nur von einem Kind, ca. 1,5 Jahre lang benützt",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-1604515113/
(reserviert) Woom 2 Kinderfahrrad,"Salzburg Stadt, Salzburg","Zuletzt geändert:,01.07.2024, 12:58 Uhr",€ 300,,"Blau,Gebraucht,Selbstabholung","Gebrauchtes Fahrrad zu verkaufen, nur selbstabholung.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-kinderfahrrad-926873550/
Woom 4,,"Zuletzt geändert:,29.06.2024, 19:28 Uhr",€ 430,,"Gelb,Gebraucht,Selbstabholung",Gebrauchter Zustand.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-1778324360/
"Woom 4 lila inkl. Seitenständer, Flaschenhalter u. Glocke","Neunkirchen, Niederösterreich","Zuletzt geändert:,02.07.2024, 07:49 Uhr",€ 400,,"Kettenschaltung,Felgenbremse,40 cm,20 Zoll,Violett,Neuwertig,Selbstabholung",Verkaufen ein sehr gepflegtes Woom 4 in lila (purple haze) von unserer Tochter.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-lila-inkl-seitenstaender-flaschenhalter-u-glocke-1521168504/
Woom 5,,"Zuletzt geändert:,29.06.2024, 19:25 Uhr",€ 480,,"Rot,Gebraucht,Selbstabholung",Guter gebrauchter Zustand.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-5-1282488142/
Woom 4 Original rot mit neuem Service * Seitenständer und Spritzschutz,5111 Bürmoos,"Zuletzt geändert:,05.07.2024, 14:21 Uhr",€ 429,Privatperson,"Kettenschaltung,Felgenbremse,Rot,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-original-rot-mit-neuem-service-seitenstaender-und-spritzschutz-1399783476/
Woom 4 Fahrrad,9400 Wolfsberg,"Zuletzt geändert:,29.06.2024, 18:25 Uhr",€ 430,Privatperson,"Grün,Gebraucht,Selbstabholung",Woom 4 Fahrrad grün inkl. Seitenständer und Klingel,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-fahrrad-1662885540/
Cubie 160 / Cube Kinderfahrrad,,"Zuletzt geändert:,29.06.2024, 17:05 Uhr",€ 160,,"bis 16 Zoll,Weiß,Gebraucht,Selbstabholung","Das Cubie 160 ist das perfekte Bike für den Einstieg in die wunderbare Welt des Radfahrens - es ist stabil und hält selbst höchsten Beanspruchungen stand, zugleich ermöglicht sein geringes Gewicht erste Höhenflüge. Dank durchdachter Proportionen und kindgerechter Komponenten passt es sich ein Stück weit an die zunehmende Körpergröße und Kraft von Kindern an. Die Kette ist sorgfältig abgedeckt, damit die Kids nicht hängenbleiben und sich wehtun. Wie man seine Geschwindigkeit souverän kontrolliert, lernen kleine Mountainbiker mit der einfachen Rücktrittbremse am Hinterrad und der leichten, einfach zu bedienenden Felgenbremse vorne.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/cubie-160-cube-kinderfahrrad-1348692392/
Woom 4 Grün inkl. mit Seitenständer,Kärnten,"Zuletzt geändert:,29.06.2024, 17:24 Uhr",€ 430,,"Grün,Gebraucht,Selbstabholung, Versand",Woom 4 in grün mit Seitenständer. Ganz leichte Gebrauchsspuren. Aber sonst in gutem Zustand. Bei Fragen einfach melden.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-gruen-inkl-mit-seitenstaender-1449178945/
Woom 5 in Marineblau,4052 Ansfelden,"Zuletzt geändert:,03.07.2024, 17:25 Uhr",€ 500,Privatperson,"Blau,Gebraucht,Selbstabholung",Hallo ich verkaufe ein gebrauchtes woom 5 in Marineblau!,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-5-in-marineblau-1967915983/
Woom 3,Niederösterreich,"Zuletzt geändert:,29.06.2024, 16:14 Uhr",€ 370,,"Blau,Gebraucht,Selbstabholung",Verkaufe ein Woom 3 in blau das 2 Jahre alt ist! Wurde damals neu gekauft!,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1385863229/
Woom Now 5,"Salzburg Stadt, Salzburg","Zuletzt geändert:,01.07.2024, 06:19 Uhr",€ 400,,"Kettenschaltung,Scheibenbremse,24 Zoll,Blau,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-now-5-1389075223/
Woom 3 16 zoll blau top Kinder Fahrrad + ständer Kettenschutz klingel,"1210 Wien, 21. Bezirk, Floridsdorf","Zuletzt geändert:,29.06.2024, 16:08 Uhr",€ 340,Privatperson,"Kettenschaltung,Trommelbremse,bis 35 cm,bis 16 Zoll,Blau,Neuwertig,Selbstabholung, Versand",Woom 3 16 zoll blau top Kinder Fahrrad,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-16-zoll-blau-top-kinder-fahrrad-staender-kettenschutz-klingel-1031552863/
Woom 3 Kinderfahrrad,Kärnten,"Zuletzt geändert:,29.06.2024, 14:15 Uhr",€ 330,,"bis 35 cm,bis 16 Zoll,Grün,Gebraucht,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-kinderfahrrad-1573566057/
Woom 3 blau,"Neusiedl am See, Burgenland","Zuletzt geändert:,29.06.2024, 13:52 Uhr",€ 330,,"Blau,Gebraucht,Selbstabholung","Verkaufe Woom 3 in blau. Guter Zustand, leichte Gebrauchsspuren am Lenker.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-blau-2030818398/
Woom 3 Kinderfahrrad,Kärnten,"Zuletzt geändert:,29.06.2024, 14:13 Uhr",€ 365,,"bis 35 cm,bis 16 Zoll,Violett,Gebraucht,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-kinderfahrrad-1223889954/
Woom 4 grün,4161 Mühlwald,"Zuletzt geändert:,30.06.2024, 11:49 Uhr",€ 420,Privatperson,"Grün,Gebraucht,Selbstabholung",Verkaufen Woom 4 in grün. Größe 20 Zoll. Mit Glocke und Ständer. 1 Jahr alt. Sehr guter Zustand.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-gruen-798263048/
Woom 2 gelb,"1100 Wien, 10. Bezirk, Favoriten","Zuletzt geändert:,29.06.2024, 12:19 Uhr",€ 360,Privatperson,"bis 16 Zoll,Gelb,Neuwertig,Selbstabholung, Versand","Wie neu, ein paar Mal gefahren. Erste Besitzer mit Rechnung.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-gelb-1160011871/
WOOM 4 Kinderfahrrad inkl. Seitenständer,"1070 Wien, 07. Bezirk, Neubau","Zuletzt geändert:,29.06.2024, 13:20 Uhr",€ 435,Privatperson,"Grün,Gebraucht,Selbstabholung",Woom 4 Kinderfahrrad in Grün mit Seitenständer.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-kinderfahrrad-inkl-seitenstaender-1572148292/
"Woom 3 mit ständer, Beleuchtung","1110 Wien, 11. Bezirk, Simmering","Zuletzt geändert:,29.06.2024, 09:59 Uhr",€ 280,Privatperson,"Kettenschaltung,Trommelbremse,38 cm,bis 16 Zoll,Rot,Gebraucht,Selbstabholung",Am beste Zustand. Lond sich sehr.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-mit-staender-beleuchtung-1274158442/
Woom 3 Bike in blau,"Gänserndorf, Niederösterreich","Zuletzt geändert:,29.06.2024, 11:26 Uhr",€ 310,,"Blau,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-bike-in-blau-1150786654/
Woom 3,,"Zuletzt geändert:,29.06.2024, 09:47 Uhr",€ 300,,"bis 16 Zoll,Grün,Gebraucht,Selbstabholung",Gebraucht aber in gutem Zustand. Normale Gebrauchsspuren wie am Bild zu sehen.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1639871810/
Woom 3,"Tulln, Niederösterreich","Zuletzt geändert:,29.06.2024, 09:29 Uhr",€ 360,,"Kettenschaltung,Felgenbremse,bis 16 Zoll,Blau,Gebraucht,Selbstabholung","Woom 3 in blau, gut erhalten, leichte Gebrauchsspuren",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1346434922/
Woom 3 NEU - sofort lieferbar!,4952 Weng im Innkreis,"Zuletzt geändert:,29.06.2024, 09:30 Uhr",,,"Felgenbremse,bis 16 Zoll,Mehrfarbig,Neu,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-neu-sofort-lieferbar-609243162/
Woom 3,Salzburg,"Zuletzt geändert:,29.06.2024, 10:09 Uhr",€ 310,,"Violett,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1998372846/
Woom 3 blau 16 Zoll Kinderfahrrad,"Vöcklabruck, Oberösterreich","Zuletzt geändert:,29.06.2024, 08:44 Uhr",€ 399,,"26 Zoll,Blau,Neuwertig,Selbstabholung",Woom 3 in blau incl. Original Woom Ständer.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-blau-16-zoll-kinderfahrrad-788294104/
Woom off 6,"Vöcklabruck, Oberösterreich","Zuletzt geändert:,29.06.2024, 08:44 Uhr",€ 799,,"Kettenschaltung,Scheibenbremse,26 Zoll,Schwarz,Neuwertig,Selbstabholung","Verkaufe woom off 6. quasi neu. 1x probegefahren. Inklusive woom Glocke, woom Ständer und woom trinkflasche mit Halterung.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-off-6-1978420155/
Laufraud Woom 1 Plus,"Oberpullendorf, Burgenland","Zuletzt geändert:,29.06.2024, 08:19 Uhr",€ 180,,"bis 16 Zoll,Violett,Gebraucht,Selbstabholung",Woom 1 Plus Laufrad mit Ständer in der Farbe lila.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/laufraud-woom-1-plus-1608212023/
Woom 3 rot,,"Zuletzt geändert:,02.07.2024, 17:47 Uhr",€ 370,,"bis 16 Zoll,Rot,Gebraucht,Selbstabholung",Verkaufen hier unser 3er woom.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-rot-1239686618/
Woom 2 rot,,"Zuletzt geändert:,03.07.2024, 11:38 Uhr",€ 320,,"bis 16 Zoll,Rot,Gebraucht,Selbstabholung",Verkaufen hier unser gut gefahren es woom2.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-rot-1412999194/
"Jugendrad Frog 69, 26 Zoll, Sondermodell Union Jack",,"Zuletzt geändert:,29.06.2024, 08:03 Uhr",€ 400,,"Kettenschaltung,Felgenbremse,38 cm,26 Zoll,Blau,Neuwertig,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/jugendrad-frog-69-26-zoll-sondermodell-union-jack-2110323386/
Woom 3 in Gelb,,"Zuletzt geändert:,29.06.2024, 08:14 Uhr",€ 320,,"Gelb,Neuwertig,Selbstabholung",Verkaufe unser Woom 3 das wirklich sehr wenig benutzt wurde und ein Erstbesitz ist .,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-in-gelb-1635853293/
Woom 3 inkl. Seitenständer,,"Zuletzt geändert:,29.06.2024, 07:47 Uhr",€ 300,,"Kettenschaltung,Rot,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-inkl-seitenstaender-935602139/
Woom Laufrad,"1030 Wien, 03. Bezirk, Landstraße","Zuletzt geändert:,29.06.2024, 07:33 Uhr",€ 180,Privatperson,"Blau,Gebraucht,Selbstabholung","Super Laufrad, leichte Gebrauchsspuren, läuft super",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-laufrad-1251418639/
